scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_cqi,cqi_count,cqi_max,cqi_min,duUeIndex,ri_max,sr_detected
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:00.000000Z,1774468440.0,80.0,15.0,37,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:01.000000Z,1774468441.0,81.0,15.0,37,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:02.000000Z,1774468442.0,82.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:03.000000Z,1774468443.0,83.0,15.0,35,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:04.000000Z,1774468444.0,84.0,15.0,37,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:05.000000Z,1774468445.0,85.0,15.0,37,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:06.000000Z,1774468446.0,86.0,15.0,36,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:07.000000Z,1774468447.0,87.0,15.0,38,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:08.000000Z,1774468448.0,88.0,15.0,37,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:09.000000Z,1774468449.0,89.0,15.0,36,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:11.000000Z,1774468451.0,91.0,15.0,73,15,15,0,1,5
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:12.000000Z,1774468452.0,92.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:13.000000Z,1774468453.0,93.0,15.0,36,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:14.000000Z,1774468454.0,94.0,15.0,38,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:15.000000Z,1774468455.0,95.0,15.0,37,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:16.000000Z,1774468456.0,96.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:17.000000Z,1774468457.0,97.0,15.0,36,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:18.000000Z,1774468458.0,98.0,15.0,37,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:19.000000Z,1774468459.0,99.0,15.0,36,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:20.000000Z,1774468460.0,100.0,15.0,37,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:21.000000Z,1774468461.0,101.0,15.0,38,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:22.000000Z,1774468462.0,102.0,15.0,37,15,15,0,1,0
